Time Agent Velocity distanceToNearestPerson distanceToNearestObstacle
4280.24 10 0.588251 1.26982 1.96596
4280.24 11 0.746189 3.00302 1.94551
4280.24 12 0.502448 1.42559 1.45
4280.24 13 0.18729 1.18145 2.53032
4280.24 14 0.240238 0.924525 1.9
4280.24 15 0.357272 0.999918 2.88141
4280.24 16 0.136022 1.33529 1.5
4280.24 17 0.307483 0.924525 1.9
4280.24 18 0.408986 1.50313 2.15058
4280.24 19 0.383582 1.72449 2.16333
4280.24 20 0.496043 1.72449 2.1
4281.26 0 0.6 1.4122 2.89914
4281.26 1 0.240884 1.20479 2.62393
4281.26 2 0.225553 0.974874 2.6
4281.26 3 0.834493 1.25852 2.35
4281.26 4 0.59114 0.947793 1.87216
4281.26 5 0.50736 1.97029 2.1
4281.26 6 0.585472 3.23106 1.66508
4281.26 7 0.311793 1.24483 2.73542
4281.26 8 0.303908 1.25852 1.5
4281.26 9 0.462581 0.947793 2.61725
4281.26 10 0.452782 1.6253 2.40052
4281.26 11 0.807608 3.51587 2.5
4281.26 12 0.616259 1.4122 1.88215
4281.26 13 0.342755 1.20479 2.37171
4281.26 14 0.122048 1.05699 1.75
4281.26 15 0.355169 0.974874 2.85
4281.26 16 0.234493 1.24483 1.65076
4281.26 17 0.289728 1.05699 2.15
4281.26 18 0.206726 1.68681 1.90394
4281.26 19 0.451716 1.96349 2.5807
4281.26 20 0.167034 1.96349 1.9
4282.28 0 0 1.28137 3.00541
4282.28 1 0.326451 1.19102 2.55196
4282.28 2 0.335003 1.13473 2.69258
4282.28 3 0.830915 1.42686 1.9
4282.28 4 0.543351 1.23388 1.28062
4282.28 5 0.674939 1.80074 1.85
4282.28 6 0.497728 2.63963 1.61012
4282.28 7 0.370097 1.24916 2.5632
4282.28 8 0.355357 1.42686 1.45
4282.28 9 0.562579 1.23388 2.53032
4282.28 10 0.367477 2.06315 2.45
4282.28 11 0.820166 4.11094 3
4282.28 12 0.357056 1.28137 2.33238
4282.28 13 0.482764 1.19102 2.1225
4282.28 14 0.186878 1.0745 1.75
4282.28 15 0.312683 1.13473 2.6
4282.28 16 0.382497 1.24916 1.9
4282.28 17 0.374617 1.0745 2.5
4282.28 18 0.253107 1.65202 2.02237
4282.28 19 0.508839 2.24973 2.99082
4282.28 20 0.113701 2.24973 1.9
4283.29 0 0.45 1.41196 3.21753
4283.29 1 0.45801 1.41906 2.4052
4283.29 2 0.40285 1.54375 2.28965
4283.29 3 0.558452 1.57672 1.7
4283.29 4 0.411651 1.34926 0.955249
4283.29 5 0.497413 1.57672 1.5
4283.29 6 0.473646 2.14898 1.96469
4283.29 7 0.417307 1.24848 2.25887
4283.29 8 0.482748 1.64036 1.6
4283.29 9 0.629532 1.69055 2.39426
4283.29 10 0.380438 2.55342 2.2
4283.29 11 0.692573 4.15089 2.4
4283.29 12 0.0786281 1.41196 2.48244
4283.29 13 0.619355 1.41906 1.86011
4283.29 14 0.282335 1.08909 1.85
4283.29 15 0.325721 1.54375 2.3
4283.29 16 0.443314 1.24848 2.25
4283.29 17 0.45873 1.08909 2.73222
4283.29 18 0.463888 1.64467 2.36326
4283.29 19 0.587889 2.52706 3
4283.29 20 0.340999 2.52706 2.1006
4284.31 0 0.6 1.62594 3.04056
4284.31 1 0.574042 2.01658 2.47588
4284.31 2 0.485521 1.98315 1.90066
4284.31 3 0.318468 1.47888 1.75
4284.31 4 0.658339 0.835812 1.17047
4284.31 5 0.306731 1.47888 1.15
4284.31 6 0.453969 1.98907 2.43824
4284.31 7 0.355016 0.835812 1.90394
4284.31 8 0.52373 1.59975 1.85
4284.31 9 0.6342 1.98597 2.20737
4284.31 10 0.439713 2.98096 2.2
4284.31 11 0.445685 3.74211 2.15
4284.31 12 0.213175 1.62594 2.34787
4284.31 13 0.691787 2.01658 1.77341
4284.31 14 0.414964 1.18971 2.05
4284.31 15 0.426693 1.98315 2
4284.31 16 0.313932 1.53492 2.30054
4284.31 17 0.423574 1.18971 2.6163
4284.31 18 0.583354 1.77065 2.5
4284.31 19 0.650502 2.72958 2.45
4284.31 20 0.525118 2.72958 2.4
4285.32 0 0.6 1.50358 2.75
4285.32 1 0.683208 2.54595 2.80402
4285.32 2 0.560964 1.98169 1.63783
4285.32 3 0.181474 1.42342 1.9
4285.32 4 0.72059 0.941318 1.71828
4285.32 5 0.12494 1.43102 1
4285.32 6 0.400438 1.98169 2.5
4285.32 7 0.351303 0.941318 1.59531
4285.32 8 0.42775 1.42342 2.15
4285.32 9 0.360708 2.14128 2.05
4285.32 10 0.50647 2.54595 2.45
4285.32 11 0.243405 3.07042 2.15
4285.32 12 0.353969 1.50358 2.05913
4285.32 13 0.675602 2.31945 2.02237
4285.32 14 0.549788 1.32089 2.4
4285.32 15 0.539234 2.2639 1.8
4285.32 16 0.310538 1.83077 2.1006
4285.32 17 0.264052 1.32089 2.54951
4285.32 18 0.499518 1.81801 2.00062
4285.32 19 0.641009 2.76554 2
4285.32 20 0.674394 2.76554 2.8
4286.36 0 0.05 1.46961 2.57002
4286.36 1 0.578845 2.3273 2.25
4286.36 2 0.585724 1.78034 1.65
4286.36 3 0.105625 1.145 2
4286.36 4 0.536279 1.46393 2.35213
4286.36 5 0.291883 1.23419 1.1
4286.36 6 0.350955 1.78034 2.5
4286.36 7 0.375657 1.47049 1.27475
4286.36 8 0.349352 1.145 2.25
4286.36 9 0.102659 2.38714 2.1
4286.36 10 0.414662 2.3273 2.8
4286.36 11 0.261586 2.65373 2.35
4286.36 12 0.461661 1.46961 1.63783
4286.36 13 0.59415 1.72097 1.95
4286.36 14 0.63613 1.38284 2.41506
4286.36 15 0.482828 2.25982 1.75
4286.36 16 0.285292 1.60381 1.8
4286.36 17 0.109632 1.34299 2.49098
4286.36 18 0.45614 1.46393 1.6
4286.36 19 0.505208 2.47766 1.75
4286.36 20 0.775369 2.47766 2.70416
4287.38 0 0.55 1.05015 2.37539
4287.38 1 0.332598 2.7225 1.85
4287.38 2 0.570152 1.39022 1.89275
4287.38 3 0.059598 0.906944 2.1
4287.38 4 0.266828 1.35766 2.65047
4287.38 5 0.405712 1.04717 1.15
4287.38 6 0.430356 1.39022 2.7
4287.38 7 0.277947 1.68493 1.17047
4287.38 8 0.283353 0.906944 2.35
4287.38 9 0.24219 2.76384 2.2
4287.38 10 0.30607 2.7225 2.60768
4287.38 11 0.4096 2.61536 2.59422
4287.38 12 0.471096 1.55294 1.15109
4287.38 13 0.524988 1.05015 1.63783
4287.38 14 0.497825 1.37936 1.83371
4287.38 15 0.278704 2.1687 1.9
4287.38 16 0.112131 1.309 1.6
4287.38 17 0.0141621 1.09976 2.5
4287.38 18 0.313318 1.309 1.3
4287.38 19 0.398331 1.92376 1.8
4287.38 20 0.675354 1.92376 2.73359
4288.4 0 0 0.895513 2.35053
4288.4 1 0.254235 3.05623 1.75
4288.4 2 0.557092 1.07455 2.3585
4288.4 3 0.123665 0.78133 2.05
4288.4 4 0.100626 1.3497 2.55
4288.4 5 0.592418 0.984778 1.1
4288.4 6 0.401546 1.07455 2.87446
4288.4 7 0.122901 1.67295 1.25
4288.4 8 0.272179 0.78133 2.45
4288.4 9 0.437876 2.92168 2.05244
4288.4 10 0.367181 2.61233 2.28965
4288.4 11 0.438879 2.92217 2.42745
4288.4 12 0.349163 0.989061 0.955249
4288.4 13 0.640002 0.895513 1.7
4288.4 14 0.40793 1.35086 1.44222
4288.4 15 0.293668 2.22731 2.15
4288.4 16 0.214402 1.18134 1.65076
4288.4 17 0.113364 0.983243 2.49098
4288.4 18 0.111416 1.18134 1.2
4288.4 19 0.306108 1.51474 1.95
4288.4 20 0.372458 1.51474 2.74591
4289.43 0 0 1.07783 2.35053
4289.43 1 0.390826 2.69265 1.95
4289.43 2 0.605284 1.29296 2.4
4289.43 3 0.26833 0.756487 1.85
4289.43 4 0.190069 1.29606 2.6
4289.43 5 0.73191 1.13448 1.15
4289.43 6 0.27223 1.29296 2.65189
4289.43 7 0.286459 1.53471 1.34629
4289.43 8 0.333609 0.756487 2.5
4289.43 9 0.606 2.82397 1.85
4289.43 10 0.463171 2.18933 1.94551
4289.43 11 0.388604 3.54067 2.58699
4289.43 12 0.549049 0.963936 1.15109
4289.43 13 0.575215 0.963936 2.08626
4289.43 14 0.375457 1.36488 1.27279
4289.43 15 0.427266 2.53082 2.5
4289.43 16 0.460912 1.27926 2
4289.43 17 0.202637 0.950529 2.62011
4289.43 18 0.279664 1.27926 1.35
4289.43 19 0.185319 1.32631 2.1
4289.43 20 0.195864 1.32631 2.63865
4290.44 0 0.5 1.18269 2.30705
4290.44 1 0.599678 1.95997 2.45
4290.44 2 0.653862 1.8942 1.75
4290.44 3 0.348496 0.835922 1.55
4290.44 4 0.339486 1.24483 2.52438
4290.44 5 0.807904 1.54219 1.4
4290.44 6 0.284877 1.8942 2.40416
4290.44 7 0.515335 1.47017 1.4089
4290.44 8 0.452379 0.835922 2.4
4290.44 9 0.758647 2.60308 1.86011
4290.44 10 0.501871 1.94689 1.614
4290.44 11 0.395064 4.31597 2.93471
4290.44 12 0.618175 1.18269 1.55081
4290.44 13 0.299014 1.23437 2.47487
4290.44 14 0.428009 1.42656 1.43003
4290.44 15 0.549828 3.12906 2.75
4290.44 16 0.553642 1.41708 2.5005
4290.44 17 0.302636 0.994622 2.864
4290.44 18 0.405811 1.24483 1.7
4290.44 19 0.140005 1.2822 2.2
4290.44 20 0.311287 1.2822 2.41506
4291.45 0 0.6 0.93249 2.72029
4291.45 1 0.777507 1.60283 2.21923
4291.45 2 0.623918 2.4552 1.15
4291.45 3 0.400325 1.07603 1.3
4291.45 4 0.445226 1.22421 2.12897
4291.45 5 0.792971 1.60283 1.75
4291.45 6 0.398411 2.4552 2.16391
4291.45 7 0.767967 1.56017 1.48661
4291.45 8 0.486694 1.07603 2.1
4291.45 9 0.864301 2.11487 2.1319
4291.45 10 0.398819 1.57994 1.45774
4291.45 11 0.420014 5.07458 2.65
4291.45 12 0.653892 1.36688 2.08866
4291.45 13 0.14367 0.93249 2.58118
4291.45 14 0.533177 1.51636 1.87949
4291.45 15 0.669968 3.19902 2.87446
4291.45 16 0.545252 1.45959 2.92618
4291.45 17 0.430476 1.09412 2.95
4291.45 18 0.462613 1.22421 2.1
4291.45 19 0.337444 1.47857 2.2
4291.45 20 0.537763 1.47857 1.99812
4292.47 0 0.6 0.720745 2.864
4292.47 1 0.808987 1.78512 1.39463
4292.47 2 0.488296 2.53119 0.9
4292.47 3 0.498625 1.43599 1.3
4292.47 4 0.579334 1.32876 1.65303
4292.47 5 0.562649 1.78512 2.15
4292.47 6 0.376662 2.53119 2.1272
4292.47 7 0.802735 1.48252 1.85809
4292.47 8 0.438547 1.15936 1.7
4292.47 9 0.935551 2.37673 2.6
4292.47 10 0.467 1.39473 1.65
4292.47 11 0.166292 5.13463 2.35
4292.47 12 0.612627 1.8939 1.80693
4292.47 13 0.42033 0.720745 2.26385
4292.47 14 0.580147 1.62069 2.45967
4292.47 15 0.77205 2.57615 3.022
4292.47 16 0.419662 1.48252 2.58699
4292.47 17 0.535807 1.15936 2.6
4292.47 18 0.463718 1.32876 2.6
4292.47 19 0.516903 1.71552 2.25
4292.47 20 0.667901 1.39473 1.53052
4293.5 0 0.6 1.08281 2.84253
4293.5 1 0.498068 1.98149 0.8
4293.5 2 0.826141 2.02789 1.25
4293.5 3 0.556116 1.49517 1.5
4293.5 4 0.598986 1.76655 1.20416
4293.5 5 0.451248 1.98149 2.6
4293.5 6 0.392159 2.02789 2.3927
4293.5 7 0.773194 1.56118 2.02608
4293.5 8 0.382486 1.22366 1.25
4293.5 9 0.9922 2.94037 2.2
4293.5 10 0.484736 1.44613 2.07183
4293.5 11 0.144346 4.95845 2.3
4293.5 12 0.486792 2.36297 1.43265
4293.5 13 0.48967 1.08281 1.80347
4293.5 14 0.20521 1.49517 2.84121
4293.5 15 0.83638 2.20596 2.55049
4293.5 16 0.439951 1.51413 2.65377
4293.5 17 0.587901 1.22366 2.2
4293.5 18 0.453034 1.51413 2.59326
4293.5 19 0.414213 1.44613 2.4
4293.5 20 0.32811 1.81821 1.29035
4294.51 0 0.6 1.8693 2.31625
4294.51 1 0.807481 1.61159 1.09202
4294.51 2 0.918938 2.10958 1.75
4294.51 3 0.467267 1.46002 1.85
4294.51 4 0.400851 2.31781 1.23491
4294.51 5 0.458464 1.61159 2.29456
4294.51 6 0.500643 2.10958 2.55
4294.51 7 0.68628 1.60609 1.34164
4294.51 8 0.332661 1.32929 1.1
4294.51 9 1.02421 2.97585 1.4
4294.51 10 0.442702 1.17931 2.48646
4294.51 11 0.350518 4.72588 2.55
4294.51 12 0.506791 2.42142 1.52398
4294.51 13 0.545446 1.8693 1.41421
4294.51 14 0.0487448 1.46002 2.89007
4294.51 15 0.608212 2.31781 2.05
4294.51 16 0.539919 1.52299 2.84253
4294.51 17 0.685103 1.32929 1.85
4294.51 18 0.462018 1.52299 2.5045
4294.51 19 0.332384 1.17931 2.65
4294.51 20 0.356883 2.11179 1.48408
4295.52 0 0 2.70607 1.94743
4295.52 1 0.847229 1.19277 1.7066
4295.52 2 0.670556 2.63884 2.15
4295.52 3 0.319093 1.43876 2.15
4295.52 4 0.261714 2.52726 1.47648
4295.52 5 0.540469 1.6403 1.81728
4295.52 6 0.594105 2.97077 2.1
4295.52 7 0.530322 1.49481 1.06066
4295.52 8 0.344847 1.69638 1.3
4295.52 9 0.845294 2.94037 0.9
4295.52 10 0.394693 0.987119 2.6
4295.52 11 0.52521 4.11677 2.86923
4295.52 12 0.347618 2.43715 1.87417
4295.52 13 0.641197 2.43715 1.25399
4295.52 14 0.0289233 1.19277 2.89007
4295.52 15 0.339576 2.52726 1.65076
4295.52 16 0.61289 1.49481 2.51048
4295.52 17 0.435525 1.71347 1.35
4295.52 18 0.468695 1.54312 2.68002
4295.52 19 0.210837 0.987119 2.85
4295.52 20 0.48277 1.71803 1.92938
4296.53 0 0 2.92985 1.94743
4296.53 1 0.788871 0.828892 2.36907
4296.53 2 0.409779 2.25978 2.55
4296.53 3 0.237557 1.32523 2.45
4296.53 4 0.370236 2.25978 1.72699
4296.53 5 0.604925 1.59071 1.35
4296.53 6 0.464829 3.88233 1.8
4296.53 7 0.452124 1.25913 1.28062
4296.53 8 0.184788 1.55244 1.5
4296.53 9 0.929923 2.27199 1.1
4296.53 10 0.361534 0.876639 2.4
4296.53 11 0.668422 3.63258 2.29837
4296.53 12 0.0623058 2.5061 2.05548
4296.53 13 0.78148 2.5061 1.6
4296.53 14 0.145723 0.828892 2.82179
4296.53 15 0.227724 2.47726 1.4
4296.53 16 0.539658 1.25913 2.5387
4296.53 17 0.199458 2.08984 1.2
4296.53 18 0.466167 1.5629 3.04795
4296.53 19 0.268003 0.876639 2.84297
4296.53 20 0.500638 1.36818 2.44387
4297.56 0 0.45 2.91895 1.91377
4297.56 1 0.508656 1.10603 2.9
4297.56 2 0.301041 2.29215 2.67675
4297.56 3 0.147361 1.16761 2.6
4297.56 4 0.520908 2.23761 1.978
4297.56 5 0.643302 1.5687 1.12361
4297.56 6 0.355172 4.37221 1.8
4297.56 7 0.333998 1.15585 1.6225
4297.56 8 0.259386 1.65899 1.65
4297.56 9 0.746243 1.53436 1.6
4297.56 10 0.267502 0.980612 2.25
4297.56 11 0.446069 3.3093 1.81177
4297.56 12 0.216101 2.59575 2.01556
4297.56 13 0.833086 2.59575 2.17083
4297.56 14 0.284877 1.10603 2.59856
4297.56 15 0.368986 2.23761 1.35
4297.56 16 0.36769 1.15585 2.70647
4297.56 17 0.253516 2.06832 1.2
4297.56 18 0.600227 1.4365 2.85
4297.56 19 0.433018 0.980612 2.51098
4297.56 20 0.40882 1.40215 2.88444
4298.59 0 0.6 2.80608 2.19203
4298.59 1 0.210983 1.5681 2.55
4298.59 2 0.374568 2.75274 2.33238
4298.59 3 0.327659 1.16342 2.5
4298.59 4 0.549405 2.21582 2.30217
4298.59 5 0.776902 1.01529 1.30863
4298.59 6 0.401732 4.39952 2.05
4298.59 7 0.408767 1.27431 1.98494
4298.59 8 0.324802 1.69937 1.75
4298.59 9 0.463163 1.25056 1.85
4298.59 10 0.204642 1.23359 2.35
4298.59 11 0.223875 3.44729 1.7
4298.59 12 0.41272 2.48196 1.76918
4298.59 13 0.489067 2.48196 1.86682
4298.59 14 0.39851 1.01529 2.26385
4298.59 15 0.551431 2.21582 1.45086
4298.59 16 0.16753 1.26805 2.76812
4298.59 17 0.395143 1.72112 1.25
4298.59 18 0.600147 1.26805 2.4
4298.59 19 0.491011 1.23359 2.1691
4298.59 20 0.331215 1.25056 2.90043
4299.61 0 0.6 2.66882 2.72443
4299.61 1 0.176315 1.5664 2.55
4299.61 2 0.492629 3.18702 2.06155
4299.61 3 0.185588 1.43977 2.45
4299.61 4 0.439002 2.4656 2.7
4299.61 5 0.750477 1.07965 1.84459
4299.61 6 0.511026 4.03142 2.5
4299.61 7 0.466435 1.57096 2.12132
4299.61 8 0.448947 1.40542 1.7
4299.61 9 0.264537 1.17047 1.90066
4299.61 10 0.322749 1.35478 2.55
4299.61 11 0.278177 3.69047 1.87883
4299.61 12 0.508081 2.04207 1.47054
4299.61 13 0.255775 2.04207 1.56525
4299.61 14 0.584378 1.07965 1.76777
4299.61 15 0.685814 2.4656 1.8
4299.61 16 0.232381 1.21118 2.62488
4299.61 17 0.554931 1.40542 1.25
4299.61 18 0.518908 1.21118 2.05
4299.61 19 0.401149 1.41457 2.10297
4299.61 20 0.306385 1.17047 2.80045
4300.64 0 0.45 2.50995 3.11127
4300.64 1 0.403904 1.22222 2.85
4300.64 2 0.582829 3.39117 2.01556
4300.64 3 0.148215 1.73261 2.55
4300.64 4 0.446582 2.94529 2.25
4300.64 5 0.583461 1.22222 2.45967
4300.64 6 0.623919 3.39117 3.1
4300.64 7 0.547139 1.80353 2.1783
4300.64 8 0.467057 1.36104 1.7
4300.64 9 0.154706 1.15324 1.80069
4300.64 10 0.424408 1.08303 2.88444
4300.64 11 0.442427 4.1311 2.25942
4300.64 12 0.21009 1.59441 1.32853
4300.64 13 0.121712 1.59441 1.38654
4300.64 14 0.521288 1.82197 1.16297
4300.64 15 0.75662 2.94529 2.05
4300.64 16 0.426405 1.37131 2.31193
4300.64 17 0.576119 1.36104 1.3
4300.64 18 0.444344 1.37131 1.9
4300.64 19 0.19887 1.57301 2.03039
4300.64 20 0.441283 1.08303 2.85
4301.67 0 0.55 2.06892 3.00541
4301.67 1 0.51998 1.3389 2.72259
4301.67 2 0.705474 2.71926 2.25
4301.67 3 0.155224 1.3389 2.7
4301.67 4 0.524351 3.45384 1.85068
4301.67 5 0.350898 1.47733 2.4
4301.67 6 0.683561 2.71926 2.79016
4301.67 7 0.618638 1.86733 2.16622
4301.67 8 0.434398 1.44296 1.65
4301.67 9 0.294295 1.47182 1.65076
4301.67 10 0.454273 1.1401 2.69072
4301.67 11 0.593487 4.4719 2.58118
4301.67 12 0.0879808 1.44988 1.31244
4301.67 13 0.15299 1.44988 1.34164
4301.67 14 0.46846 1.81575 1.0198
4301.67 15 0.775194 3.45384 1.95
4301.67 16 0.580436 1.72792 2.01556
4301.67 17 0.416374 1.44296 1.5
4301.67 18 0.407105 1.72792 2
4301.67 19 0.252768 1.79007 1.82483
4301.67 20 0.473442 1.1401 2.45
4302.68 0 0 1.70495 2.84253
4302.68 1 0.351325 1.14862 2.30489
4302.68 2 0.806152 2.39955 2.5
4302.68 3 0.155783 1.14862 2.67442
4302.68 4 0.611972 3.707 1.55
4302.68 5 0.132582 1.26759 2.15
4302.68 6 0.411711 2.39955 2.26385
4302.68 7 0.662195 1.79627 2.15058
4302.68 8 0.435844 1.34788 1.35
4302.68 9 0.431102 1.87687 1.5
4302.68 10 0.516558 1.56399 2.74089
4302.68 11 0.714115 4.66964 2.6163
4302.68 12 0.302852 1.48513 1.22984
4302.68 13 0.340635 1.48513 1.47054
4302.68 14 0.607504 1.50281 1.5
4302.68 15 0.626196 3.707 1.25
4302.68 16 0.678758 1.79627 1.87417
4302.68 17 0.4697 1.26759 1.9
4302.68 18 0.440166 2.12422 2.3
4302.68 19 0.407689 2.03631 1.55242
4302.68 20 0.211796 1.56399 2.15
4303.69 0 0 1.64464 2.84253
4303.69 1 0.217507 1.07799 2.02299
4303.69 2 0.874682 2.64157 1.95
4303.69 3 0.209837 1.07799 2.499
4303.69 4 0.677057 3.37161 1.35
4303.69 5 0.107711 1.41132 2.15
4303.69 6 0.083273 2.64157 2.07966
4303.69 7 0.513307 1.68278 2.10535
4303.69 8 0.464493 1.30979 1.25
4303.69 9 0.629862 1.63956 1.35
4303.69 10 0.462118 1.63956 2.95042
4303.69 11 0.677664 4.92025 2.7
4303.69 12 0.388893 1.64464 1.22066
4303.69 13 0.514433 1.72494 1.74642
4303.69 14 0.348969 1.34529 1.90591
4303.69 15 0.323904 3.37161 0.95
4303.69 16 0.768659 1.68278 1.99123
4303.69 17 0.564871 1.30979 2.4
4303.69 18 0.532343 2.46347 2.63865
4303.69 19 0.51182 2.22656 1.32004
4303.69 20 0.193243 1.83213 2.05
4304.72 0 0.15 1.70651 2.84253
4304.72 1 0.109444 1.00045 1.84391
4304.72 2 0.939231 3.0406 1.35
4304.72 3 0.349789 1.00045 2.22991
4304.72 4 0.616226 2.37752 1.45
4304.72 5 0.325423 1.76599 2.35
4304.72 6 0.187245 3.0406 2.10297
4304.72 7 0.278733 1.37447 2.21923
4304.72 8 0.497694 1.558 1.35
4304.72 9 0.748107 1.23785 1.25
4304.72 10 0.513689 1.23785 2.45
4304.72 11 0.544052 5.48482 2.35
4304.72 12 0.447325 1.37447 1.20416
4304.72 13 0.660102 2.18008 2.2
4304.72 14 0.118438 1.30193 2.11483
4304.72 15 0.538551 2.37752 1.25
4304.72 16 0.820979 1.5969 2.136
4304.72 17 0.69648 1.558 2.85
4304.72 18 0.34022 2.62697 2.18403
4304.72 19 0.624899 2.30775 1.30863
4304.72 20 0.332754 1.74334 2.1
4305.75 0 0.4 1.82758 3.11448
4305.75 1 0.0759114 0.987481 1.83984
4305.75 2 0.72498 3.20114 1
4305.75 3 0.553289 0.987481 1.73925
4305.75 4 0.515846 1.65698 1.85
4305.75 5 0.492322 1.29801 2.65
4305.75 6 0.403684 3.20114 2.40104
4305.75 7 0.120901 1.0271 2.27706
4305.75 8 0.454116 1.29801 1.55
4305.75 9 0.781399 1.331 1.4
4305.75 10 0.376678 1.331 2
4305.75 11 0.478059 6.30439 2.25
4305.75 12 0.548747 1.0271 1.29711
4305.75 13 0.400955 2.26278 1.75071
4305.75 14 0.0389338 1.22593 2.11483
4305.75 15 0.410439 1.65698 1.25
4305.75 16 0.624503 1.52668 1.45774
4305.75 17 0.736669 1.83596 2.3
4305.75 18 0.0789958 2.07829 2.05548
4305.75 19 0.698225 2.07829 1.61245
4305.75 20 0.401071 1.52562 2.3
4306.77 0 0 1.75839 3.11448
4306.77 1 0.132308 1.03934 1.94487
4306.77 2 0.676406 2.66226 1.2
4306.77 3 0.446352 1.12909 1.17047
4306.77 4 0.540551 1.50111 2.35
4306.77 5 0.673273 1.03934 2.87446
4306.77 6 0.543652 2.66226 2.82002
4306.77 7 0.109428 0.944747 2.29401
4306.77 8 0.592811 1.14568 1.8
4306.77 9 0.663179 1.75164 1.7
4306.77 10 0.284446 1.38674 1.70074
4306.77 11 0.483509 6.45226 2.4
4306.77 12 0.610973 0.944747 1.55322
4306.77 13 0.11925 2.27593 1.50333
4306.77 14 0.202487 1.30244 2.00998
4306.77 15 0.411593 1.50111 1.35
4306.77 16 0.422889 1.4543 1.2
4306.77 17 0.707642 2.07378 1.9
4306.77 18 0.0708066 1.88381 2.07183
4306.77 19 0.57087 1.87046 2.136
4306.77 20 0.479793 1.38674 2.15058
4307.8 0 0.4 1.6491 3.04056
4307.8 1 0.324673 1.146 2.15928
4307.8 2 0.652471 1.79881 1.7
4307.8 3 0.214622 1.21942 1.02956
4307.8 4 0.550013 1.56006 2.9
4307.8 5 0.71585 1.146 2.95
4307.8 6 0.600863 1.79881 3.00541
4307.8 7 0.33397 1.08504 2.04267
4307.8 8 0.731084 1.8098 2.15
4307.8 9 0.376275 1.54836 1.95
4307.8 10 0.430568 1.34401 1.55
4307.8 11 0.521189 5.91256 2.25
4307.8 12 0.340891 1.08504 1.8
4307.8 13 0.255638 2.5064 1.5
4307.8 14 0.298131 1.21942 1.8
4307.8 15 0.50587 1.56006 1.75071
4307.8 16 0.346959 1.39948 1.23693
4307.8 17 0.652532 2.06163 1.75
4307.8 18 0.135354 1.54836 2.15058
4307.8 19 0.318666 1.55691 2.51645
4307.8 20 0.578658 1.34401 1.7
4308.81 0 0.6 1.41778 2.54657
4308.81 1 0.587764 1.30062 2.59278
4308.81 2 0.572696 1.07396 2.3
4308.81 3 0.564168 1.09432 1.36473
4308.81 4 0.547238 1.6655 2.74591
4308.81 5 0.714398 1.34842 2.3
4308.81 6 0.696113 1.07396 2.6
4308.81 7 0.58766 1.11144 1.62865
4308.81 8 0.829029 2.13607 2.44182
4308.81 9 0.151891 1.24645 2.05
4308.81 10 0.465989 1.46435 1.55
4308.81 11 0.561878 4.9029 1.75
4308.81 12 0.212502 1.11144 1.86078
4308.81 13 0.462731 2.73315 1.7
4308.81 14 0.353283 1.09432 1.5
4308.81 15 0.57251 1.6655 2.25
4308.81 16 0.321397 1.53306 1.50416
4308.81 17 0.5646 1.97047 1.85
4308.81 18 0.200165 1.24645 2.1587
4308.81 19 0.360486 1.46435 2.70601
4308.81 20 0.488129 1.47818 1.25
4309.82 0 0.6 1.50729 1.94487
4309.82 1 0.752396 1.3375 2.8
4309.82 2 0.490165 1.05068 2.59326
4309.82 3 0.663794 1.28816 1.97041
4309.82 4 0.509472 1.90282 2.37065
4309.82 5 0.704962 1.37653 1.8
4309.82 6 0.538096 1.05068 2.05
4309.82 7 0.453917 1.09191 1.10454
4309.82 8 0.743847 2.29169 1.8
4309.82 9 0.0853386 1.09704 2.15
4309.82 10 0.354475 1.3976 1.6
4309.82 11 0.527783 4.18497 1.2
4309.82 12 0.105912 1.09191 1.83371
4309.82 13 0.634482 2.62756 2.08866
4309.82 14 0.252533 1.28816 1.251
4309.82 15 0.68621 1.90282 2.5
4309.82 16 0.374535 1.7392 1.83848
4309.82 17 0.474704 1.97887 2.1
4309.82 18 0.246833 1.09704 2.16449
4309.82 19 0.0929941 1.71079 2.68561
4309.82 20 0.00449082 1.82509 1
4310.85 0 0 1.59013 1.63248
4310.85 1 0.815427 1.3469 2.05
4310.85 2 0.492188 1.4675 2.28254
4310.85 3 0.702523 1.43208 2.69119
4310.85 4 0.44115 2.24126 2.34094
4310.85 5 0.684783 1.3469 1.45
4310.85 6 0.307292 1.4675 1.8
4310.85 7 0.125953 1.03377 1
4310.85 8 0.5375 2.60501 1.25897
4310.85 9 0.103829 1.00515 2.2
4310.85 10 0.216756 1.18997 1.65
4310.85 11 0.370862 4.08054 0.970824
4310.85 12 0.0304414 1.03377 1.79513
4310.85 13 0.774996 2.67626 2.10238
4310.85 14 0.204622 1.69138 1.2659
4310.85 15 0.757702 2.24126 2.6
4310.85 16 0.412672 1.60984 2.22991
4310.85 17 0.40713 1.69138 2.5
4310.85 18 0.247004 1.00515 2.2
4310.85 19 0.15311 1.82505 2.61773
4310.85 20 0.40672 2.17757 1.25
4311.87 0 0.25 1.38557 1.60078
4311.87 1 0.597958 1.41262 1.4
4311.87 2 0.534146 1.79498 2.26716
4311.87 3 0.636021 1.41262 2.6
4311.87 4 0.384956 2.91266 2.60864
4311.87 5 0.483956 1.65332 1.05
4311.87 6 0.25549 1.79498 1.8
4311.87 7 0.17689 0.909914 1.1
4311.87 8 0.132804 2.64347 0.912414
4311.87 9 0.0999167 0.934121 2.3
4311.87 10 0.129503 1.11486 1.65
